run_id,pair_value,pair_analysis_type,pair_variant,times_drawn,expected_times,last_seen,draws_since,late_threshold,very_late_threshold,is_repeating,is_late,is_very_late,frequency_ratio,lateness_ratio,very_lateness_ratio,source_url,notes,state,game_family,game,sessions_scope,subtype,date_range_label,drawings_in_range,under_frequency_ratio,baseline_priority_score
RUN003,24,Front Pair Straight,Front Pair Straight,254,251,2026-04-12,81,200,300,False,False,False,1.01195219123506,0.405,0.27,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.405
RUN003,25,Front Pair Straight,Front Pair Straight,249,251,2026-02-16,248,200,300,False,True,False,0.9920318725099602,1.24,0.8266666666666667,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.007968127490039834,1.5979681274900397
RUN003,26,Front Pair Straight,Front Pair Straight,244,251,2026-04-25,44,200,300,False,False,False,0.9721115537848606,0.22,0.1466666666666667,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.027888446215139417,0.24788844621513942
RUN003,27,Front Pair Straight,Front Pair Straight,239,251,2026-03-19,155,200,300,False,False,False,0.952191235059761,0.775,0.5166666666666667,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.047808764940239,0.822808764940239
RUN003,28,Front Pair Straight,Front Pair Straight,251,251,2026-04-29,31,200,300,False,False,False,1,0.155,0.1033333333333333,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.155
RUN003,29,Front Pair Straight,Front Pair Straight,276,251,2026-05-09,1,200,300,False,False,False,1.099601593625498,0.005,0.003333333333333334,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.005
RUN003,30,Front Pair Straight,Front Pair Straight,272,251,2026-03-23,143,200,300,False,False,False,1.083665338645418,0.715,0.4766666666666667,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.715
RUN003,31,Front Pair Straight,Front Pair Straight,250,251,2026-02-18,242,200,300,False,True,False,0.9960159362549801,1.21,0.8066666666666666,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.003984063745019917,1.56398406374502
RUN003,32,Front Pair Straight,Front Pair Straight,250,251,2026-04-23,49,200,300,False,False,False,0.9960159362549801,0.245,0.1633333333333333,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.003984063745019917,0.2489840637450199
RUN003,33,Front Pair Straight,Front Pair Straight,281,251,2026-04-20,57,200,300,True,False,False,1.119521912350598,0.285,0.19,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.285
RUN003,34,Front Pair Straight,Front Pair Straight,246,251,2025-11-28,486,200,300,False,True,True,0.9800796812749004,2.43,1.62,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.019920318725099584,3.1999203187250997
RUN003,35,Front Pair Straight,Front Pair Straight,250,251,2026-03-29,124,200,300,False,False,False,0.9960159362549801,0.62,0.4133333333333333,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.003984063745019917,0.6239840637450199
RUN003,36,Front Pair Straight,Front Pair Straight,255,251,2026-04-15,74,200,300,False,False,False,1.01593625498008,0.37,0.2466666666666667,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.37
RUN003,37,Front Pair Straight,Front Pair Straight,237,251,2026-05-02,21,200,300,False,False,False,0.9442231075697212,0.105,0.07,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.055776892430278835,0.16077689243027882
RUN003,38,Front Pair Straight,Front Pair Straight,255,251,2026-04-28,34,200,300,False,False,False,1.01593625498008,0.17,0.1133333333333333,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.17
RUN003,39,Front Pair Straight,Front Pair Straight,231,251,2026-04-02,112,200,300,False,False,False,0.9203187250996016,0.56,0.3733333333333334,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.07968127490039845,0.6396812749003985
RUN003,40,Front Pair Straight,Front Pair Straight,253,251,2026-02-25,219,200,300,False,True,False,1.00796812749004,1.095,0.73,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,1.4449999999999998
RUN003,41,Front Pair Straight,Front Pair Straight,258,251,2026-04-06,99,200,300,False,False,False,1.027888446215139,0.495,0.33,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.495
RUN003,42,Front Pair Straight,Front Pair Straight,279,251,2026-03-18,158,200,300,False,False,False,1.111553784860558,0.79,0.5266666666666666,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.79
RUN003,43,Front Pair Straight,Front Pair Straight,237,251,2026-04-16,69,200,300,False,False,False,0.9442231075697212,0.345,0.23,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.055776892430278835,0.4007768924302788
RUN003,44,Front Pair Straight,Front Pair Straight,249,251,2026-04-30,27,200,300,True,False,False,0.9920318725099602,0.135,0.09,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.007968127490039834,0.14296812749003984
RUN003,45,Front Pair Straight,Front Pair Straight,248,251,2026-03-26,132,200,300,False,False,False,0.9880478087649402,0.66,0.44,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.01195219123505975,0.6719521912350598
RUN003,46,Front Pair Straight,Front Pair Straight,266,251,2026-04-16,70,200,300,False,False,False,1.059760956175299,0.35,0.2333333333333333,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.35
RUN003,47,Front Pair Straight,Front Pair Straight,215,251,2026-05-04,16,200,300,False,False,False,0.8565737051792829,0.08,0.05333333333333334,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.14342629482071712,0.22342629482071713
RUN003,48,Front Pair Straight,Front Pair Straight,262,251,2026-04-28,33,200,300,False,False,False,1.043824701195219,0.165,0.11,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.165
RUN003,49,Front Pair Straight,Front Pair Straight,229,251,2026-04-18,63,200,300,False,False,False,0.9123505976095617,0.315,0.21,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.08764940239043828,0.4026494023904383
RUN003,50,Front Pair Straight,Front Pair Straight,252,251,2026-03-12,174,200,300,False,False,False,1.00398406374502,0.87,0.58,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.87
RUN003,51,Front Pair Straight,Front Pair Straight,239,251,2026-04-11,84,200,300,False,False,False,0.952191235059761,0.42,0.28,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.047808764940239,0.467808764940239
RUN003,52,Front Pair Straight,Front Pair Straight,227,251,2026-04-24,45,200,300,False,False,False,0.9043824701195219,0.225,0.15,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.09561752988047811,0.3206175298804781
RUN003,53,Front Pair Straight,Front Pair Straight,266,251,2026-04-19,61,200,300,False,False,False,1.059760956175299,0.305,0.2033333333333333,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.305
RUN003,54,Front Pair Straight,Front Pair Straight,254,251,2026-05-05,12,200,300,False,False,False,1.01195219123506,0.06,0.04,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.06
RUN003,55,Front Pair Straight,Front Pair Straight,243,251,2026-04-27,37,200,300,True,False,False,0.9681274900398407,0.185,0.1233333333333333,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.031872509960159334,0.21687250996015933
RUN003,56,Front Pair Straight,Front Pair Straight,281,251,2026-04-14,75,200,300,False,False,False,1.119521912350598,0.375,0.25,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.375
RUN003,57,Front Pair Straight,Front Pair Straight,270,251,2026-05-01,26,200,300,False,False,False,1.075697211155378,0.13,0.08666666666666667,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.13
RUN003,58,Front Pair Straight,Front Pair Straight,246,251,2026-04-10,88,200,300,False,False,False,0.9800796812749004,0.44,0.2933333333333333,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.019920318725099584,0.4599203187250996
RUN003,59,Front Pair Straight,Front Pair Straight,248,251,2026-03-05,196,200,300,False,False,False,0.9880478087649402,0.98,0.6533333333333333,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.01195219123505975,0.9919521912350597
RUN003,60,Front Pair Straight,Front Pair Straight,244,251,2026-05-09,0,200,300,False,False,False,0.9721115537848606,0,0,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.027888446215139417,0.027888446215139417
RUN003,61,Front Pair Straight,Front Pair Straight,244,251,2026-03-19,154,200,300,False,False,False,0.9721115537848606,0.77,0.5133333333333333,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.027888446215139417,0.7978884462151394
